Timestamp,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,PM Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Device Status
UTC,ug/m3,,ug/m3,,,Fahrenheit,,%,,
03/04/2022 00:55,332,,365,,0,81.9,,48,,0
03/04/2022 01:10,348,,380,,0,81.9,,49,,0
03/04/2022 01:25,347,,378,,0,81.9,,49,,0
03/04/2022 01:40,323,,349,,0,81.9,,50,,0
03/04/2022 01:55,266,,282,,0,82.2,,49,,0
03/04/2022 02:10,196,,201,,0,82.4,,48,,0
03/04/2022 02:25,158,,161,,0,82.4,,48,,0
03/04/2022 02:40,143,,145,,0,82.6,,48,,0
03/04/2022 02:55,131,,132,,0,82.9,,47,,0
03/04/2022 04:31,276,,283,,0,81.5,,44,,1
03/04/2022 04:46,388,,417,,0,84.2,,40,,0
03/04/2022 05:01,168,,172,,0,85.3,,39,,0
03/04/2022 05:16,157,,158,,0,85.8,,38,,0
03/04/2022 05:31,150,,151,,0,86.0,,37,,0
03/04/2022 05:46,77,,77,,0,86.4,,37,,0
03/04/2022 06:01,84,,84,,0,86.7,,35,,0
03/04/2022 06:16,59,,59,,0,87.4,,33,,0
03/04/2022 06:31,53,,53,,0,88.0,,33,,0
03/04/2022 06:46,47,,48,,0,88.5,,29,,0
03/04/2022 07:01,54,,54,,0,89.2,,29,,0
03/04/2022 07:16,51,,52,,0,89.6,,29,,0
03/04/2022 07:31,49,,49,,0,90.3,,28,,0
03/04/2022 07:46,40,,40,,0,90.9,,27,,0
03/04/2022 08:01,36,,36,,0,91.6,,25,,0
03/04/2022 08:16,40,,41,,0,91.9,,24,,0
03/04/2022 08:31,33,,33,,16,92.5,,24,,16
03/04/2022 08:46,36,,36,,0,92.8,,24,,0
03/04/2022 09:01,37,,37,,0,93.0,,23,,0
03/04/2022 09:16,38,,38,,0,93.2,,23,,0
03/04/2022 09:31,37,,37,,0,93.4,,23,,0
03/04/2022 09:46,31,,31,,0,93.7,,24,,0
03/04/2022 10:01,30,,30,,0,94.5,,24,,0
03/04/2022 10:16,31,,31,,0,95.0,,24,,4
03/04/2022 10:31,34,,35,,0,94.8,,24,,0
03/04/2022 10:46,30,,30,,0,94.6,,24,,0
03/04/2022 11:01,33,,33,,0,94.3,,25,,0
03/04/2022 11:16,36,,37,,0,93.6,,27,,0
03/04/2022 11:31,46,,46,,0,92.8,,27,,0
03/04/2022 11:46,51,,51,,0,91.9,,29,,0
03/04/2022 12:01,90,,91,,0,92.1,,30,,0
03/04/2022 12:16,132,,137,,0,92.3,,32,,0
03/04/2022 12:31,187,,199,,0,92.3,,33,,0
03/04/2022 12:46,283,,296,,0,92.3,,33,,0
03/04/2022 13:01,376,,391,,0,92.3,,34,,0
