Serial Number,Timestamp (UTC),Longitude,Latitude,PM1.0 (ug/m3),PM2.5 (ug/m3),PM4.0 (ug/m3),PM10 (ug/m3),PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status
81432039072,11/19/2021 15:40,-78.938232,36.001427,1,1,1,1,10,12,12,12,12,0.53,0.0,9.5,35,0.0
81432039074,11/19/2021 15:41,-78.93817,36.0036,1,1,1,1,11,13,13,13,13,0.55,0.0,9.9,33,0.0
81432039050,11/19/2021 15:51,-78.93806341,36.00346491,1,1,1,1,8,9,9,9,9,0.54,0.0,25.8,35,0.0
81432039053,11/19/2021 15:51,-78.93799635,36.00350901,1,1,1,1,11,13,13,13,13,0.46,0.0,10.1,34,0.0
81432039072,11/19/2021 15:55,-78.938232,36.001427,1,1,1,1,11,12,13,13,13,0.52,0.0,9.7,34,0.0
81432039074,11/19/2021 15:56,-78.93817,36.0036,1,1,1,1,11,13,13,13,13,0.53,0.0,10.3,32,0.0
81432039050,11/19/2021 16:06,-78.93806341,36.00346491,1,1,1,1,7,9,9,9,9,0.53,0.0,,,8.0
81432039053,11/19/2021 16:06,-78.93799635,36.00350901,1,1,1,1,11,12,13,13,13,0.46,0.0,10.2,34,0.0
81432039072,11/19/2021 16:10,-78.938232,36.001427,1,1,1,1,11,12,13,13,13,0.51,0.0,9.9,34,0.0
81432039074,11/19/2021 16:11,-78.93817,36.0036,1,1,1,1,11,13,13,13,13,0.52,0.0,10.5,32,0.0
81432039050,11/19/2021 16:21,-78.93806341,36.00346491,1,1,1,1,8,10,10,10,10,0.54,0.0,25.8,34,0.0
81432039053,11/19/2021 16:21,-78.93799635,36.00350901,1,1,1,1,11,13,13,13,13,0.47,0.0,10.5,33,0.0
81432039072,11/19/2021 16:25,-78.938232,36.001427,1,1,1,1,11,13,13,13,13,0.5,0.0,10.0,34,0.0
81432039074,11/19/2021 16:26,-78.93817,36.0036,1,1,1,1,12,14,14,14,14,0.53,0.0,10.2,32,0.0
81432039050,11/19/2021 16:36,-78.93806341,36.00346491,1,1,1,1,10,12,12,12,12,0.56,0.0,25.7,34,0.0
81432039053,11/19/2021 16:36,-78.93799635,36.00350901,1,1,1,1,12,14,15,15,15,0.47,0.0,10.3,33,0.0
81432039072,11/19/2021 16:40,-78.938232,36.001427,2,2,2,2,13,15,15,15,15,0.48,0.0,10.2,33,0.0
81432039074,11/19/2021 16:41,-78.93817,36.0036,2,2,2,2,13,16,16,16,16,0.52,0.0,10.4,32,0.0
81432039050,11/19/2021 16:51,-78.93806341,36.00346491,1,1,1,1,10,12,12,12,12,0.53,0.0,25.7,34,0.0
81432039053,11/19/2021 16:51,-78.93799635,36.00350901,2,2,2,2,17,20,20,20,20,0.47,0.0,10.9,33,0.0
81432039072,11/19/2021 16:55,-78.938232,36.001427,2,2,2,2,16,19,19,19,19,0.51,0.0,10.5,33,0.0
81432039074,11/19/2021 16:56,-78.93817,36.0036,2,2,2,2,16,19,19,19,19,0.52,0.0,10.8,31,0.0
81432039050,11/19/2021 17:06,-78.93806341,36.00346491,1,2,2,2,12,14,14,14,14,0.53,0.0,25.7,34,0.0
81432039053,11/19/2021 17:06,-78.93799635,36.00350901,2,2,2,2,16,19,19,19,19,0.46,0.0,11.2,31,0.0
81432039072,11/19/2021 17:10,-78.938232,36.001427,2,2,2,2,17,20,20,20,20,0.5,0.0,11.0,31,0.0
81432039074,11/19/2021 17:11,-78.93817,36.0036,2,2,2,2,18,21,21,21,21,0.52,0.0,11.3,30,0.0
81432039050,11/19/2021 17:21,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.52,0.0,25.8,34,0.0
81432039053,11/19/2021 17:21,-78.93799635,36.00350901,2,2,2,2,17,19,19,19,19,0.43,0.0,12.4,28,0.0
81432039072,11/19/2021 17:25,-78.938232,36.001427,2,2,2,2,15,18,18,18,18,0.49,0.0,12.8,28,0.0
81432039074,11/19/2021 17:26,-78.93817,36.0036,2,2,2,2,16,19,19,19,19,0.5,0.0,14.4,25,0.0
81432039050,11/19/2021 17:36,-78.93806341,36.00346491,2,2,2,2,15,17,17,17,17,0.53,0.0,25.7,34,0.0
81432039053,11/19/2021 17:36,-78.93799635,36.00350901,2,2,2,2,14,17,17,17,17,0.44,0.0,17.3,22,0.0
81432039072,11/19/2021 17:40,-78.938232,36.001427,2,2,2,2,15,17,18,18,18,0.49,0.0,14.6,25,0.0
81432039074,11/19/2021 17:41,-78.93817,36.0036,2,2,2,2,16,18,18,18,18,0.53,0.0,17.0,21,0.0
81432039050,11/19/2021 17:51,-78.93806341,36.00346491,2,2,2,2,15,18,18,18,18,0.51,0.0,25.7,34,0.0
81432039053,11/19/2021 17:51,-78.93799635,36.00350901,2,2,2,2,15,17,17,17,17,0.43,0.0,18.0,21,0.0
81432039072,11/19/2021 17:55,-78.938232,36.001427,2,2,2,2,15,18,18,18,18,0.49,0.0,15.4,24,0.0
81432039074,11/19/2021 17:56,-78.93817,36.0036,2,2,2,2,16,19,19,19,19,0.51,0.0,18.1,20,0.0
81432039050,11/19/2021 18:06,-78.93806341,36.00346491,2,2,2,2,15,18,18,18,18,0.52,0.0,,,8.0
81432039053,11/19/2021 18:06,-78.93799635,36.00350901,2,2,2,2,15,18,18,18,18,0.45,0.0,19.0,21,0.0
81432039072,11/19/2021 18:10,-78.938232,36.001427,2,2,2,2,16,18,18,18,18,0.49,0.0,16.3,24,0.0
81432039074,11/19/2021 18:11,-78.93817,36.0036,2,2,2,2,17,19,20,20,20,0.5,0.0,19.2,19,0.0
81432039050,11/19/2021 18:21,-78.93806341,36.00346491,2,2,2,2,15,17,18,18,18,0.54,0.0,25.9,35,0.0
81432039053,11/19/2021 18:21,-78.93799635,36.00350901,2,2,2,2,14,17,17,17,17,0.44,0.0,17.9,21,0.0
81432039072,11/19/2021 18:25,-78.938232,36.001427,2,2,2,2,15,17,18,18,18,0.49,0.0,16.4,23,0.0
81432039074,11/19/2021 18:26,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.51,0.0,19.2,19,0.0
81432039050,11/19/2021 18:36,-78.93806341,36.00346491,2,2,2,2,15,17,17,17,17,0.53,0.0,26.2,34,0.0
81432039053,11/19/2021 18:36,-78.93799635,36.00350901,2,2,2,2,14,16,17,17,17,0.45,0.0,18.1,21,0.0
81432039072,11/19/2021 18:40,-78.938232,36.001427,2,2,2,2,15,17,17,17,17,0.49,0.0,17.0,23,0.0
81432039074,11/19/2021 18:41,-78.93817,36.0036,2,2,2,2,15,17,18,18,18,0.51,0.0,20.2,18,0.0
81432039050,11/19/2021 18:51,-78.93806341,36.00346491,2,2,2,2,15,17,17,17,17,0.52,0.0,26.2,34,0.0
81432039053,11/19/2021 18:51,-78.93799635,36.00350901,2,2,2,2,14,16,16,16,16,0.44,0.0,17.6,21,0.0
81432039072,11/19/2021 18:55,-78.938232,36.001427,2,2,2,2,15,17,17,17,17,0.49,0.0,17.0,22,0.0
81432039074,11/19/2021 18:56,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.49,0.0,19.6,18,0.0
81432039050,11/19/2021 19:06,-78.93806341,36.00346491,2,2,2,2,16,19,19,19,19,0.51,0.0,26.0,33,0.0
81432039053,11/19/2021 19:06,-78.93799635,36.00350901,2,2,2,2,15,17,17,17,17,0.45,0.0,16.1,23,0.0
81432039072,11/19/2021 19:10,-78.938232,36.001427,2,2,2,2,16,18,18,18,18,0.47,0.0,16.9,23,0.0
81432039074,11/19/2021 19:11,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.51,0.0,19.4,19,0.0
81432039050,11/19/2021 19:21,-78.93806341,36.00346491,2,2,2,2,16,19,19,19,19,0.54,0.0,25.9,34,0.0
81432039053,11/19/2021 19:21,-78.93799635,36.00350901,2,2,2,2,15,17,17,17,17,0.45,0.0,15.9,23,0.0
81432039072,11/19/2021 19:25,-78.938232,36.001427,2,2,2,2,15,18,18,18,18,0.49,0.0,16.7,22,0.0
81432039074,11/19/2021 19:26,-78.93817,36.0036,2,2,2,2,16,18,18,18,18,0.5,0.0,18.4,19,0.0
81432039050,11/19/2021 19:36,-78.93806341,36.00346491,2,2,2,2,15,18,18,18,18,0.53,0.0,25.9,34,0.0
81432039053,11/19/2021 19:36,-78.93799635,36.00350901,2,2,2,2,15,17,17,17,17,0.44,0.0,15.0,24,0.0
81432039072,11/19/2021 19:40,-78.938232,36.001427,2,2,2,2,14,16,17,17,17,0.49,0.0,16.3,23,0.0
81432039074,11/19/2021 19:41,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.49,0.0,18.0,20,0.0
81432039050,11/19/2021 19:51,-78.93806341,36.00346491,2,2,2,2,14,17,17,17,17,0.53,0.0,25.9,34,0.0
81432039053,11/19/2021 19:51,-78.93799635,36.00350901,2,2,2,2,14,17,17,17,17,0.43,0.0,15.8,24,0.0
81432039072,11/19/2021 19:55,-78.938232,36.001427,2,2,2,2,15,17,17,17,17,0.48,0.0,,,8.0
81432039074,11/19/2021 19:56,-78.93817,36.0036,2,2,2,2,14,17,17,17,17,0.51,0.0,18.6,20,0.0
81432039050,11/19/2021 20:06,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.53,0.0,25.9,34,0.0
81432039053,11/19/2021 20:06,-78.93799635,36.00350901,2,2,2,2,14,16,16,16,16,0.43,0.0,15.8,24,0.0
81432039072,11/19/2021 20:10,-78.938232,36.001427,2,2,2,2,14,17,17,17,17,0.5,0.0,16.6,23,0.0
81432039074,11/19/2021 20:11,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.49,0.0,17.9,20,0.0
81432039050,11/19/2021 20:21,-78.93806341,36.00346491,2,2,2,2,16,19,19,19,19,0.55,0.0,25.9,34,0.0
81432039053,11/19/2021 20:21,-78.93799635,36.00350901,2,2,2,2,14,17,17,17,17,0.44,0.0,15.6,24,0.0
81432039072,11/19/2021 20:25,-78.938232,36.001427,2,2,2,2,15,17,17,17,17,0.48,0.0,16.2,23,0.0
81432039074,11/19/2021 20:26,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.48,0.0,17.4,21,0.0
81432039050,11/19/2021 20:36,-78.93806341,36.00346491,2,2,2,2,16,18,18,18,18,0.56,0.0,25.9,34,0.0
81432039053,11/19/2021 20:36,-78.93799635,36.00350901,2,2,2,2,14,16,16,16,16,0.46,0.0,16.4,24,0.0
81432039072,11/19/2021 20:40,-78.938232,36.001427,2,2,2,2,14,17,17,17,17,0.49,0.0,16.1,24,0.0
81432039074,11/19/2021 20:41,-78.93817,36.0036,2,2,2,2,15,17,17,17,17,0.49,0.0,17.3,22,0.0
81432039050,11/19/2021 20:51,-78.93806341,36.00346491,2,2,2,2,13,16,16,16,16,0.57,0.0,25.9,34,0.0
81432039053,11/19/2021 20:51,-78.93799635,36.00350901,2,2,2,2,14,16,16,16,16,0.44,0.0,17.0,23,0.0
81432039072,11/19/2021 20:55,-78.938232,36.001427,2,2,2,2,15,17,17,17,17,0.49,0.0,16.0,24,0.0
81432039074,11/19/2021 20:56,-78.93817,36.0036,2,2,2,2,15,17,18,18,18,0.48,0.0,17.0,22,0.0
81432039050,11/19/2021 21:06,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.54,0.0,25.9,33,0.0
81432039053,11/19/2021 21:06,-78.93799635,36.00350901,2,2,2,2,15,17,17,17,17,0.44,0.0,15.9,24,0.0
81432039072,11/19/2021 21:10,-78.938232,36.001427,2,2,2,2,15,17,17,17,17,0.5,0.0,15.2,25,0.0
81432039074,11/19/2021 21:11,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.5,0.0,16.3,23,0.0
81432039050,11/19/2021 21:21,-78.93806341,36.00346491,2,2,2,2,13,15,15,15,15,0.52,0.0,25.9,33,0.0
81432039053,11/19/2021 21:21,-78.93799635,36.00350901,2,2,2,2,14,16,17,17,17,0.45,0.0,15.8,25,0.0
81432039072,11/19/2021 21:25,-78.938232,36.001427,2,2,2,2,15,17,18,18,18,0.49,0.0,15.2,26,0.0
81432039074,11/19/2021 21:26,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.51,0.0,16.1,24,0.0
81432039050,11/19/2021 21:36,-78.93806341,36.00346491,2,2,2,2,13,15,15,15,15,0.52,0.0,25.9,34,0.0
81432039053,11/19/2021 21:36,-78.93799635,36.00350901,2,2,2,2,14,17,17,17,17,0.45,0.0,15.2,26,0.0
81432039072,11/19/2021 21:40,-78.938232,36.001427,2,2,2,2,15,18,18,18,18,0.49,0.0,14.2,27,0.0
81432039074,11/19/2021 21:41,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.51,0.0,14.6,26,0.0
81432039050,11/19/2021 21:51,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.52,0.0,25.9,34,0.0
81432039053,11/19/2021 21:51,-78.93799635,36.00350901,2,2,2,2,15,17,17,17,17,0.45,0.0,13.4,28,0.0
81432039072,11/19/2021 21:55,-78.938232,36.001427,2,2,2,2,15,18,18,18,18,0.5,0.0,12.2,30,0.0
81432039074,11/19/2021 21:56,-78.93817,36.0036,2,2,2,2,16,19,19,19,19,0.51,0.0,12.3,29,0.0
81432039050,11/19/2021 22:06,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.52,0.0,26.0,34,0.0
81432039053,11/19/2021 22:06,-78.93799635,36.00350901,2,2,2,2,16,18,18,19,19,0.45,0.0,11.8,31,0.0
81432039072,11/19/2021 22:10,-78.938232,36.001427,2,2,2,2,15,18,18,18,18,0.5,0.0,11.1,32,0.0
81432039074,11/19/2021 22:11,-78.93817,36.0036,2,2,2,2,17,19,20,20,20,0.51,0.0,11.4,31,0.0
81432039050,11/19/2021 22:21,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.53,0.0,26.4,34,0.0
81432039053,11/19/2021 22:21,-78.93799635,36.00350901,2,2,2,2,16,19,19,19,19,0.46,0.0,11.2,33,0.0
81432039072,11/19/2021 22:25,-78.938232,36.001427,2,2,2,2,16,19,19,19,19,0.5,0.0,10.4,34,0.0
81432039074,11/19/2021 22:26,-78.93817,36.0036,2,2,2,2,17,20,20,20,20,0.53,0.0,10.8,32,0.0
81432039050,11/19/2021 22:36,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.52,0.0,25.9,34,0.0
81432039053,11/19/2021 22:36,-78.93799635,36.00350901,2,2,2,2,17,20,20,20,20,0.45,0.0,10.7,34,0.0
81432039072,11/19/2021 22:40,-78.938232,36.001427,2,2,2,2,17,20,20,20,20,0.49,0.0,9.9,35,0.0
81432039074,11/19/2021 22:41,-78.93817,36.0036,2,2,2,2,17,21,21,21,21,0.49,0.0,10.2,34,0.0
81432039050,11/19/2021 22:51,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.51,0.0,25.8,34,0.0
81432039053,11/19/2021 22:51,-78.93799635,36.00350901,2,2,2,2,18,21,21,21,21,0.46,0.0,10.4,35,0.0
81432039072,11/19/2021 22:55,-78.938232,36.001427,2,2,2,2,18,21,21,21,21,0.48,0.0,9.7,36,0.0
81432039074,11/19/2021 22:56,-78.93817,36.0036,2,2,2,2,19,22,22,22,22,0.5,0.0,10.0,34,0.0
81432039050,11/19/2021 23:06,-78.93806341,36.00346491,2,2,2,2,13,15,15,15,15,0.51,0.0,,,8.0
81432039053,11/19/2021 23:06,-78.93799635,36.00350901,2,2,2,2,18,21,21,22,22,0.45,0.0,10.1,35,0.0
81432039072,11/19/2021 23:10,-78.938232,36.001427,2,2,2,2,18,21,21,21,21,0.49,0.0,9.3,37,0.0
81432039074,11/19/2021 23:11,-78.93817,36.0036,2,2,2,2,19,22,22,22,22,0.49,0.0,9.5,35,0.0
81432039050,11/19/2021 23:21,-78.93806341,36.00346491,2,2,2,2,13,15,15,15,15,0.51,0.0,25.9,33,0.0
81432039053,11/19/2021 23:21,-78.93799635,36.00350901,2,2,2,2,19,22,22,22,22,0.45,0.0,9.8,36,0.0
81432039072,11/19/2021 23:25,-78.938232,36.001427,2,2,2,2,18,22,22,22,22,0.5,0.0,9.0,37,0.0
81432039074,11/19/2021 23:26,-78.93817,36.0036,2,2,2,2,19,22,22,22,22,0.52,0.0,9.3,35,0.0
81432039050,11/19/2021 23:36,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.5,0.0,25.9,33,0.0
81432039053,11/19/2021 23:36,-78.93799635,36.00350901,3,3,3,3,23,26,26,26,26,0.46,0.0,9.5,36,0.0
81432039072,11/19/2021 23:40,-78.938232,36.001427,3,3,3,3,22,26,26,26,26,0.52,0.0,8.9,37,0.0
81432039074,11/19/2021 23:41,-78.93817,36.0036,3,3,3,3,24,28,28,28,28,0.52,0.0,9.1,36,0.0
81432039050,11/19/2021 23:51,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.51,0.0,25.8,34,0.0
81432039053,11/19/2021 23:51,-78.93799635,36.00350901,3,3,3,3,24,28,29,29,29,0.48,0.0,9.3,36,0.0
81432039072,11/19/2021 23:55,-78.938232,36.001427,3,3,3,3,24,28,28,28,28,0.49,0.0,8.6,37,0.0
81432039074,11/19/2021 23:56,-78.93817,36.0036,3,3,3,3,24,28,29,29,29,0.52,0.0,8.9,36,0.0
81432039050,11/20/2021 00:06,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.52,0.0,25.8,34,0.0
81432039053,11/20/2021 00:06,-78.93799635,36.00350901,3,3,3,3,25,29,29,29,29,0.46,0.0,9.1,37,0.0
81432039072,11/20/2021 00:10,-78.938232,36.001427,3,3,3,3,23,27,27,27,27,0.51,0.0,8.4,38,0.0
81432039074,11/20/2021 00:11,-78.93817,36.0036,3,3,3,3,24,29,29,29,29,0.52,0.0,8.6,37,0.0
81432039050,11/20/2021 00:21,-78.93806341,36.00346491,2,2,2,2,15,17,17,17,17,0.52,0.0,25.8,34,0.0
81432039053,11/20/2021 00:21,-78.93799635,36.00350901,3,3,3,3,25,29,29,29,29,0.45,0.0,8.8,39,0.0
81432039072,11/20/2021 00:25,-78.938232,36.001427,3,3,3,3,24,28,28,28,28,0.49,0.0,8.2,40,0.0
81432039074,11/20/2021 00:26,-78.93817,36.0036,3,3,3,3,25,29,29,29,29,0.5,0.0,8.4,38,0.0
81432039050,11/20/2021 00:36,-78.93806341,36.00346491,2,2,2,2,15,18,18,18,18,0.52,0.0,25.8,34,0.0
81432039053,11/20/2021 00:36,-78.93799635,36.00350901,3,3,3,3,25,29,29,29,29,0.45,0.0,8.7,40,0.0
81432039072,11/20/2021 00:40,-78.938232,36.001427,3,3,3,3,25,29,29,29,29,0.49,0.0,7.9,41,0.0
81432039074,11/20/2021 00:41,-78.93817,36.0036,3,3,3,3,26,30,30,30,30,0.51,0.0,8.2,40,0.0
81432039050,11/20/2021 00:51,-78.93806341,36.00346491,2,2,2,2,16,19,19,19,19,0.53,0.0,25.7,34,0.0
81432039053,11/20/2021 00:51,-78.93799635,36.00350901,3,3,3,3,28,32,33,33,33,0.46,0.0,8.3,41,0.0
81432039072,11/20/2021 00:55,-78.938232,36.001427,3,3,3,3,27,32,32,32,32,0.5,0.0,7.4,43,0.0
81432039074,11/20/2021 00:56,-78.93817,36.0036,3,3,3,3,28,33,34,34,34,0.53,0.0,7.8,41,0.0
81432039050,11/20/2021 01:06,-78.93806341,36.00346491,2,2,2,2,17,19,19,19,19,0.52,0.0,,,8.0
81432039053,11/20/2021 01:06,-78.93799635,36.00350901,3,4,4,4,30,35,36,36,36,0.46,0.0,8.0,42,0.0
81432039072,11/20/2021 01:10,-78.938232,36.001427,3,3,3,3,29,34,34,34,34,0.52,0.0,7.1,44,0.0
81432039074,11/20/2021 01:11,-78.93817,36.0036,3,4,4,4,30,36,36,36,36,0.53,0.0,7.5,42,0.0
81432039050,11/20/2021 01:21,-78.93806341,36.00346491,2,2,2,2,15,18,18,18,18,0.53,0.0,25.6,33,0.0
81432039053,11/20/2021 01:21,-78.93799635,36.00350901,3,3,3,3,29,33,34,34,34,0.47,0.0,7.8,42,0.0
81432039072,11/20/2021 01:25,-78.938232,36.001427,3,3,3,3,27,32,32,32,32,0.49,0.0,6.7,44,0.0
81432039074,11/20/2021 01:26,-78.93817,36.0036,3,3,3,3,28,33,33,33,33,0.53,0.0,7.2,42,0.0
81432039050,11/20/2021 01:36,-78.93806341,36.00346491,2,2,2,2,14,16,17,17,17,0.53,0.0,25.6,33,0.0
81432039053,11/20/2021 01:36,-78.93799635,36.00350901,3,3,3,3,28,32,32,33,33,0.48,0.0,7.6,41,0.0
81432039072,11/20/2021 01:40,-78.938232,36.001427,3,3,3,3,26,31,31,31,31,0.51,0.0,6.8,43,0.0
81432039074,11/20/2021 01:41,-78.93817,36.0036,3,3,3,3,27,32,32,32,32,0.55,0.0,7.2,41,0.0
81432039050,11/20/2021 01:51,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.54,0.0,26.3,33,0.0
81432039053,11/20/2021 01:51,-78.93799635,36.00350901,3,3,3,3,27,32,32,32,32,0.48,0.0,7.6,42,0.0
81432039072,11/20/2021 01:55,-78.938232,36.001427,3,3,3,3,27,31,32,32,32,0.52,0.0,6.8,43,0.0
81432039074,11/20/2021 01:56,-78.93817,36.0036,3,3,3,3,27,32,32,32,32,0.52,0.0,7.2,42,0.0
81432039050,11/20/2021 02:06,-78.93806341,36.00346491,2,2,2,2,14,17,17,17,17,0.54,0.0,,,8.0
81432039053,11/20/2021 02:06,-78.93799635,36.00350901,3,3,3,3,29,33,34,34,34,0.49,0.0,7.4,43,0.0
81432039072,11/20/2021 02:10,-78.938232,36.001427,3,3,3,3,28,33,33,33,33,0.53,0.0,6.4,45,0.0
81432039074,11/20/2021 02:11,-78.93817,36.0036,3,3,3,3,29,34,34,34,34,0.53,0.0,7.0,42,0.0
81432039050,11/20/2021 02:21,-78.93806341,36.00346491,2,2,2,2,15,17,17,17,17,0.54,0.0,25.7,34,0.0
81432039053,11/20/2021 02:21,-78.93799635,36.00350901,3,3,3,3,29,34,34,34,34,0.47,0.0,7.0,44,0.0
81432039072,11/20/2021 02:25,-78.938232,36.001427,3,3,3,3,27,32,32,32,32,0.53,0.0,5.9,45,0.0
81432039074,11/20/2021 02:26,-78.93817,36.0036,3,3,3,3,28,33,33,33,33,0.54,0.0,6.4,43,0.0
81432039050,11/20/2021 02:36,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.55,0.0,25.5,35,0.0
81432039053,11/20/2021 02:36,-78.93799635,36.00350901,3,3,3,3,28,32,32,32,32,0.48,0.0,6.6,44,0.0
81432039072,11/20/2021 02:40,-78.938232,36.001427,3,3,3,3,26,31,31,31,31,0.54,0.0,5.6,46,0.0
81432039074,11/20/2021 02:41,-78.93817,36.0036,3,3,3,3,27,32,32,32,32,0.53,0.0,6.1,44,0.0
81432039050,11/20/2021 02:51,-78.93806341,36.00346491,2,2,2,2,13,15,15,15,15,0.54,0.0,25.4,35,0.0
81432039053,11/20/2021 02:51,-78.93799635,36.00350901,3,3,3,3,28,32,32,32,32,0.48,0.0,6.4,44,0.0
81432039072,11/20/2021 02:55,-78.938232,36.001427,3,3,3,3,25,30,30,30,30,0.53,0.0,,,8.0
81432039074,11/20/2021 02:56,-78.93817,36.0036,3,3,3,3,26,31,31,31,31,0.55,0.0,5.9,44,0.0
81432039050,11/20/2021 03:06,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.54,0.0,25.5,34,0.0
81432039053,11/20/2021 03:06,-78.93799635,36.00350901,3,3,3,3,27,31,31,31,31,0.48,0.0,6.2,45,0.0
81432039072,11/20/2021 03:10,-78.938232,36.001427,3,3,3,3,24,28,28,28,28,0.54,0.0,5.3,46,0.0
81432039074,11/20/2021 03:11,-78.93817,36.0036,3,3,3,3,24,28,28,28,28,0.55,0.0,5.6,45,0.0
81432039050,11/20/2021 03:21,-78.93806341,36.00346491,1,1,1,1,11,13,13,13,13,0.52,0.0,25.6,34,0.0
81432039053,11/20/2021 03:21,-78.93799635,36.00350901,3,3,3,3,25,29,29,29,29,0.49,0.0,6.0,45,0.0
81432039072,11/20/2021 03:25,-78.938232,36.001427,3,3,3,3,23,27,28,28,28,0.54,0.0,5.2,47,0.0
81432039074,11/20/2021 03:26,-78.93817,36.0036,3,3,3,3,24,28,28,28,28,0.55,0.0,5.5,45,0.0
81432039050,11/20/2021 03:36,-78.93806341,36.00346491,1,2,2,2,12,13,13,13,13,0.54,0.0,25.7,33,0.0
81432039053,11/20/2021 03:36,-78.93799635,36.00350901,3,3,3,3,27,31,31,31,31,0.5,0.0,6.0,45,0.0
81432039072,11/20/2021 03:40,-78.938232,36.001427,3,3,3,3,25,29,29,29,29,0.55,0.0,5.4,46,0.0
81432039074,11/20/2021 03:41,-78.93817,36.0036,3,3,3,3,25,30,30,30,30,0.55,0.0,5.6,44,0.0
81432039050,11/20/2021 03:51,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.54,0.0,25.6,34,0.0
81432039053,11/20/2021 03:51,-78.93799635,36.00350901,3,3,3,3,27,32,32,32,32,0.49,0.0,5.9,45,0.0
81432039072,11/20/2021 03:55,-78.938232,36.001427,3,3,3,3,25,29,30,30,30,0.52,0.0,5.2,46,0.0
81432039074,11/20/2021 03:56,-78.93817,36.0036,3,3,3,3,27,31,31,31,31,0.56,0.0,5.4,45,0.0
81432039050,11/20/2021 04:06,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.55,0.0,25.4,34,0.0
81432039053,11/20/2021 04:06,-78.93799635,36.00350901,3,3,3,3,28,33,33,33,33,0.49,0.0,5.7,46,0.0
81432039072,11/20/2021 04:10,-78.938232,36.001427,3,3,3,3,25,29,29,29,29,0.52,0.0,5.0,48,0.0
81432039074,11/20/2021 04:11,-78.93817,36.0036,3,3,3,3,26,30,30,30,30,0.54,0.0,5.3,47,0.0
81432039050,11/20/2021 04:21,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.56,0.0,25.3,35,0.0
81432039053,11/20/2021 04:21,-78.93799635,36.00350901,3,3,3,3,27,31,,31,,0.49,16.0,5.6,47,16.0
81432039072,11/20/2021 04:25,-78.938232,36.001427,3,3,3,3,25,29,29,29,29,0.53,0.0,5.0,48,0.0
81432039074,11/20/2021 04:26,-78.93817,36.0036,3,3,3,3,26,30,31,31,31,0.55,0.0,5.4,46,0.0
81432039050,11/20/2021 04:36,-78.93806341,36.00346491,1,2,2,2,12,13,14,14,14,0.55,0.0,25.2,34,0.0
81432039053,11/20/2021 04:36,-78.93799635,36.00350901,3,3,3,3,28,32,32,32,32,0.49,0.0,5.5,47,0.0
81432039072,11/20/2021 04:40,-78.938232,36.001427,3,3,3,3,24,28,28,28,28,0.54,0.0,4.7,48,0.0
81432039074,11/20/2021 04:41,-78.93817,36.0036,3,3,3,3,25,30,30,30,30,0.55,0.0,5.1,46,0.0
81432039050,11/20/2021 04:51,-78.93806341,36.00346491,1,2,2,2,11,13,13,13,13,0.55,0.0,25.1,33,0.0
81432039053,11/20/2021 04:51,-78.93799635,36.00350901,3,3,3,3,27,31,31,31,31,0.48,0.0,5.2,48,0.0
81432039072,11/20/2021 04:55,-78.938232,36.001427,3,3,3,3,25,29,29,29,29,0.53,0.0,,,8.0
81432039074,11/20/2021 04:56,-78.93817,36.0036,3,3,3,3,25,30,30,30,30,0.53,0.0,4.7,48,0.0
81432039050,11/20/2021 05:06,-78.93806341,36.00346491,1,2,2,2,11,13,13,13,13,0.54,0.0,25.0,33,0.0
81432039053,11/20/2021 05:06,-78.93799635,36.00350901,3,3,3,3,28,32,32,32,32,0.48,0.0,5.0,49,0.0
