Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,Time Delta
81432144031,India,IITK76_Kalyanpur,03/01/2022 09:23,80.969386,26.9066,False,21,22,,22,22,,184,213,214,214,214,0.54,0.0,29.5,32,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 09:38,80.969386,26.9066,False,20,20,,20,20,,174,202,203,203,203,0.55,0.0,29.6,32,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 09:53,80.969386,26.9066,False,19,20,,20,20,,168,195,196,196,196,0.55,0.0,29.7,31,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 10:08,80.969386,26.9066,False,20,21,,21,21,,177,205,206,206,206,0.54,0.0,29.6,32,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 10:23,80.969386,26.9066,False,21,22,,22,22,,188,218,219,219,219,0.55,0.0,29.3,33,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 10:38,80.969386,26.9066,False,22,23,,23,23,,196,227,228,228,228,0.54,0.0,28.8,34,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 10:53,80.969386,26.9066,False,21,22,,22,22,,190,220,221,221,221,0.55,0.0,28.5,34,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 11:08,80.969386,26.9066,False,22,23,,23,23,,196,228,228,229,229,0.55,0.0,28.4,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 11:23,80.969386,26.9066,False,23,24,,24,24,,204,236,237,237,237,0.55,0.0,28.1,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 11:38,80.969386,26.9066,False,31,32,,32,32,,278,322,323,323,323,0.55,0.0,27.9,36,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 11:53,80.969386,26.9066,False,26,28,,28,28,,238,276,277,277,277,0.55,0.0,27.7,36,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 12:08,80.969386,26.9066,False,26,27,,27,27,,236,274,275,275,275,0.56,0.0,27.4,36,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 12:23,80.969386,26.9066,False,28,29,,29,29,,253,293,294,294,294,0.55,0.0,27.1,37,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 12:38,80.969386,26.9066,False,32,34,,34,34,,294,341,342,342,342,0.55,0.0,26.8,38,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 12:53,80.969386,26.9066,False,38,40,,40,40,,352,407,409,409,409,0.57,0.0,26.6,38,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 13:08,80.969386,26.9066,False,40,42,,42,42,,368,427,428,428,428,0.57,0.0,26.4,39,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 13:23,80.969386,26.9066,False,44,46,,46,46,,400,464,466,466,466,0.57,0.0,26.2,40,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 13:38,80.969386,26.9066,False,47,49,,49,49,,433,502,504,504,504,0.56,0.0,26.0,41,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 13:53,80.969386,26.9066,False,49,52,,52,52,,455,527,529,530,530,0.56,0.0,25.8,42,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 14:08,80.969386,26.9066,False,50,53,,53,53,,465,539,541,541,541,0.56,0.0,25.6,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 14:23,80.969386,26.9066,False,55,58,,58,58,,508,589,592,592,592,0.57,0.0,25.4,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 14:38,80.969386,26.9066,False,57,59,,59,59,,523,607,609,609,609,0.56,0.0,25.3,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 14:53,80.969386,26.9066,False,52,54,,54,54,,480,556,559,559,559,0.56,0.0,25.2,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 15:08,80.969386,26.9066,False,49,52,,52,52,,456,528,530,530,531,0.55,0.0,25.0,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 15:23,80.969386,26.9066,False,48,51,,51,51,,449,521,523,523,523,0.55,0.0,24.9,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 15:38,80.969386,26.9066,False,49,51,,51,51,,451,522,524,525,525,0.55,0.0,24.8,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 15:53,80.969386,26.9066,False,51,53,,53,53,,473,549,551,551,551,0.56,0.0,24.6,45,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 16:08,80.969386,26.9066,False,54,56,,56,56,,500,580,582,582,583,0.56,0.0,24.5,45,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 16:23,80.969386,26.9066,False,57,60,,60,60,,533,617,620,620,620,0.55,0.0,24.3,46,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 16:38,80.969386,26.9066,False,55,58,,58,58,,514,596,598,599,599,0.55,0.0,24.2,46,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 16:53,80.969386,26.9066,False,54,56,,56,56,,501,581,583,583,584,0.55,0.0,24.0,46,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 17:08,80.969386,26.9066,False,52,54,,54,54,,483,560,562,562,562,0.55,0.0,23.8,46,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 17:23,80.969386,26.9066,False,56,59,,59,59,,528,612,614,614,614,0.56,0.0,23.5,47,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 17:38,80.969386,26.9066,False,64,67,,67,67,,601,697,700,700,700,0.58,0.0,23.2,48,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 17:53,80.969386,26.9066,False,62,65,,65,65,,585,678,680,681,681,0.57,0.0,23.0,48,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 18:08,80.969386,26.9066,False,62,65,,65,65,,581,673,676,676,676,0.56,0.0,22.9,48,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 18:23,80.969386,26.9066,False,61,64,,64,64,,580,672,675,675,675,0.56,0.0,22.8,49,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 18:38,80.969386,26.9066,False,68,71,,71,71,,640,742,745,745,745,0.57,0.0,22.7,49,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 18:53,80.969386,26.9066,False,73,77,,77,77,,691,802,805,805,805,0.58,0.0,22.5,50,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 19:08,80.969386,26.9066,False,67,71,,71,71,,638,739,742,742,742,0.57,0.0,22.3,50,8.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 19:23,80.969386,26.9066,False,69,72,,72,72,,657,761,764,765,765,0.56,0.0,22.0,51,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 19:38,80.969386,26.9066,False,69,72,,73,73,,657,762,765,765,765,0.57,0.0,21.9,52,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 19:53,80.969386,26.9066,False,71,75,,75,75,,676,784,787,788,788,0.57,0.0,21.9,52,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 20:08,80.969386,26.9066,False,73,77,,77,77,,696,807,810,810,810,0.58,0.0,21.7,52,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 20:23,80.969386,26.9066,False,70,73,,73,73,,665,770,773,774,774,0.57,0.0,21.8,52,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 20:38,80.969386,26.9066,False,65,68,,68,68,,621,719,722,723,723,0.57,0.0,21.7,51,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 20:53,80.969386,26.9066,False,63,66,,66,66,,602,698,701,701,701,0.56,0.0,21.5,51,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 21:08,80.969386,26.9066,False,63,67,,67,67,,607,703,706,706,706,0.57,0.0,21.4,52,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 21:23,80.969386,26.9066,False,67,70,,70,70,,641,743,746,746,747,0.56,0.0,21.2,52,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 21:38,80.969386,26.9066,False,67,70,,70,71,,644,746,749,749,750,0.56,0.0,21.0,53,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 21:53,80.969386,26.9066,False,68,71,,71,71,,648,751,754,755,755,0.56,0.0,21.0,53,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 22:08,80.969386,26.9066,False,68,72,,72,72,,655,759,762,762,763,0.56,0.0,21.0,54,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 22:23,80.969386,26.9066,False,71,75,,75,75,,684,793,796,796,797,0.57,0.0,21.0,54,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 22:38,80.969386,26.9066,False,72,76,,76,76,,692,802,806,806,806,0.57,0.0,20.9,54,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 22:53,80.969386,26.9066,False,72,76,,76,76,,696,807,810,811,811,0.57,0.0,20.9,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 23:08,80.969386,26.9066,False,71,75,,75,75,,684,793,796,796,797,0.56,0.0,20.7,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 23:23,80.969386,26.9066,False,72,75,,75,75,,689,798,802,802,802,0.56,0.0,20.7,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 23:38,80.969386,26.9066,False,74,78,,78,78,,711,824,827,828,828,0.56,0.0,20.7,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/01/2022 23:53,80.969386,26.9066,False,76,80,,80,80,,732,848,852,852,852,0.56,0.0,20.6,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 00:08,80.969386,26.9066,False,80,84,,84,84,,774,897,901,901,901,0.57,0.0,20.5,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 00:23,80.969386,26.9066,False,88,93,,93,93,,851,987,991,991,991,0.57,0.0,20.3,56,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 00:38,80.969386,26.9066,False,90,94,,94,94,,867,1006,1010,1010,1010,0.57,0.0,20.1,56,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 00:53,80.969386,26.9066,False,98,103,,103,103,,953,1104,1109,1109,1109,0.56,0.0,20.0,56,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 01:08,80.969386,26.9066,False,95,100,,100,100,,923,1070,1074,1074,1074,0.56,0.0,19.9,56,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 01:23,80.969386,26.9066,False,111,116,,116,116,,1072,1243,1248,1248,1249,0.56,0.0,19.8,57,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 01:38,80.969386,26.9066,False,127,133,,133,133,,1232,1428,1433,1434,1434,0.56,0.0,19.8,57,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 01:53,80.969386,26.9066,False,107,112,,112,112,,1033,1198,1202,1203,1203,0.56,0.0,19.9,56,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 02:08,80.969386,26.9066,False,96,101,,101,101,,932,1081,1085,1085,1085,0.56,0.0,19.9,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 02:23,80.969386,26.9066,False,95,99,,99,99,,914,1059,1064,1064,1064,0.56,0.0,20.2,54,8.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 02:38,80.969386,26.9066,False,88,93,,93,93,,851,986,990,990,990,0.57,0.0,20.8,53,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 02:53,80.969386,26.9066,False,91,96,,96,96,,874,1013,1017,1017,1017,0.57,0.0,21.3,52,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 03:08,80.969386,26.9066,False,88,93,,93,93,,843,977,981,981,981,0.57,0.0,21.7,50,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 03:23,80.969386,26.9066,False,90,94,,94,94,,854,990,994,995,995,0.58,0.0,22.1,49,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 03:38,80.969386,26.9066,False,85,90,,90,90,,808,936,940,940,941,0.58,0.0,22.5,48,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 03:53,80.969386,26.9066,False,91,96,,96,96,,860,998,1002,1002,1002,0.58,0.0,23.0,47,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 04:08,80.969386,26.9066,False,95,100,,100,100,,890,1032,1036,1037,1037,0.58,0.0,23.6,47,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 04:23,80.969386,26.9066,False,92,97,,97,97,,859,996,1000,1001,1001,0.58,0.0,24.1,46,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 04:38,80.969386,26.9066,False,91,96,,96,96,,847,981,985,986,986,0.58,0.0,24.6,45,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 04:53,80.969386,26.9066,False,85,89,,90,90,,786,912,916,916,916,0.59,0.0,25.2,45,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 05:08,80.969386,26.9066,False,70,74,,74,74,,645,748,751,751,751,0.58,0.0,25.7,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 05:23,80.969386,26.9066,False,55,58,,58,58,,505,585,588,588,588,0.57,0.0,26.2,42,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 05:38,80.969386,26.9066,False,44,47,,47,47,,406,471,472,473,473,0.57,0.0,26.6,40,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 05:53,80.969386,26.9066,False,39,41,,41,41,,358,415,416,417,417,0.56,0.0,27.0,39,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 06:08,80.969386,26.9066,False,42,44,,44,44,,383,444,446,446,446,0.56,0.0,27.3,39,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 06:23,80.969386,26.9066,False,40,42,,42,42,,359,416,418,418,418,0.56,0.0,27.7,38,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 06:38,80.969386,26.9066,False,39,41,,41,41,,354,410,412,412,412,0.56,0.0,28.1,37,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 06:53,80.969386,26.9066,False,41,43,,43,43,,369,427,429,429,429,0.55,0.0,28.5,37,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 07:08,80.969386,26.9066,False,41,43,,43,43,,370,429,430,430,430,0.55,0.0,28.9,36,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 07:23,80.969386,26.9066,False,34,36,,36,36,,306,355,356,356,357,0.55,0.0,29.0,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 07:38,80.969386,26.9066,False,34,35,,35,35,,302,350,351,351,351,0.55,0.0,29.1,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 07:53,80.969386,26.9066,False,35,36,,36,36,,310,359,360,360,361,0.55,0.0,29.2,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 08:08,80.969386,26.9066,False,39,41,,41,41,,351,407,409,409,409,0.55,0.0,29.7,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 08:23,80.969386,26.9066,False,38,40,,40,40,,343,397,399,399,399,0.55,0.0,29.9,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 08:38,80.969386,26.9066,False,38,40,,40,40,,341,395,397,397,397,0.55,0.0,30.0,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 08:53,80.969386,26.9066,False,39,41,,41,41,,345,399,401,401,401,0.54,0.0,30.1,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 09:08,80.969386,26.9066,False,37,38,,38,38,,326,377,379,379,379,0.55,0.0,30.3,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 09:23,80.969386,26.9066,False,35,37,,37,37,,312,362,363,363,363,0.55,0.0,30.5,34,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 09:38,80.969386,26.9066,False,37,39,,39,39,,327,378,380,380,380,0.55,0.0,30.5,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 09:53,80.969386,26.9066,False,37,39,,39,39,,328,380,382,382,382,0.54,0.0,30.6,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 10:08,80.969386,26.9066,False,35,37,,37,37,,310,360,361,361,361,0.54,0.0,30.5,34,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 10:23,80.969386,26.9066,False,33,35,,35,35,,296,342,344,344,344,0.54,0.0,30.1,34,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 10:38,80.969386,26.9066,False,31,33,,33,33,,280,325,326,326,326,0.55,0.0,29.9,34,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 10:53,80.969386,26.9066,False,31,32,,32,32,,276,320,321,321,321,0.54,0.0,29.6,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 11:08,80.969386,26.9066,False,34,36,,36,36,,304,352,354,354,354,0.54,0.0,29.4,36,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 11:23,80.969386,26.9066,False,32,34,,34,34,,288,334,335,335,335,0.55,0.0,29.2,37,8.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 11:38,80.969386,26.9066,False,30,31,,31,31,,267,309,310,310,310,0.55,0.0,29.0,36,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 11:53,80.969386,26.9066,False,28,29,,29,29,,252,293,294,294,294,0.55,0.0,28.7,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 12:08,80.969386,26.9066,False,30,32,,32,32,,273,316,317,317,317,0.56,0.0,28.5,35,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 12:23,80.969386,26.9066,False,34,36,,36,36,,310,359,361,361,361,0.56,0.0,28.2,36,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 12:38,80.969386,26.9066,False,185,203,,210,213,,1649,1932,1952,1955,1956,0.6,0.0,28.0,39,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 12:53,80.969386,26.9066,False,135,144,,146,147,,1217,1416,1426,1427,1427,0.61,0.0,27.7,41,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 13:08,80.969386,26.9066,False,188,202,,206,208,,1687,1968,1983,1985,1986,0.62,0.0,27.4,42,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 13:23,80.969386,26.9066,False,90,95,,95,95,,821,952,956,957,957,0.58,0.0,27.2,43,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 13:38,80.969386,26.9066,False,76,80,,80,80,,695,805,808,809,809,0.56,0.0,27.0,43,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 13:53,80.969386,26.9066,False,62,65,,65,65,,563,652,654,655,655,0.56,0.0,26.8,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 14:08,80.969386,26.9066,False,60,63,,63,63,,553,641,644,644,644,0.56,0.0,26.6,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 14:23,80.969386,26.9066,False,60,62,,63,63,,546,632,635,635,635,0.56,0.0,26.5,44,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 14:38,80.969386,26.9066,False,75,79,,79,79,,692,802,805,805,805,0.55,0.0,26.3,45,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 14:53,80.969386,26.9066,False,73,77,,77,77,,672,779,782,783,783,0.56,0.0,26.1,46,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 15:08,80.969386,26.9066,False,73,76,,76,76,,668,774,777,777,777,0.56,0.0,25.9,46,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 15:23,80.969386,26.9066,False,73,77,,77,77,,673,781,784,784,784,0.57,0.0,25.6,46,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 15:38,80.969386,26.9066,False,72,76,,76,76,,669,775,778,778,778,0.57,0.0,25.4,47,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 15:53,80.969386,26.9066,False,61,64,,64,64,,564,654,657,657,657,0.56,0.0,25.2,47,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 16:08,80.969386,26.9066,False,59,61,,61,62,,544,630,633,633,633,0.56,0.0,24.9,47,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 16:23,80.969386,26.9066,False,60,62,,62,62,,554,642,644,644,644,0.56,0.0,24.7,48,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 16:38,80.969386,26.9066,False,60,63,,63,63,,555,643,646,646,646,0.56,0.0,24.6,48,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 16:53,80.969386,26.9066,False,63,66,,66,66,,583,676,679,679,679,0.57,0.0,24.5,48,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 17:08,80.969386,26.9066,False,58,61,,61,61,,546,633,635,635,635,0.57,0.0,24.2,49,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 17:23,80.969386,26.9066,False,56,59,,59,59,,528,612,615,615,615,0.56,0.0,24.0,49,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 17:38,80.969386,26.9066,False,56,59,,59,59,,522,606,608,608,608,0.57,0.0,23.8,49,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 17:53,80.969386,26.9066,False,57,60,,60,60,,535,620,622,622,622,0.56,0.0,23.7,49,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 18:08,80.969386,26.9066,False,57,60,,60,60,,539,625,628,628,628,0.57,0.0,23.6,50,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 18:23,80.969386,26.9066,False,59,62,,62,62,,553,641,643,643,644,0.57,0.0,23.5,50,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 18:38,80.969386,26.9066,False,61,64,,64,64,,574,666,668,669,669,0.57,0.0,23.2,50,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 18:53,80.969386,26.9066,False,62,65,,65,65,,587,680,683,683,683,0.57,0.0,23.0,51,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 19:08,80.969386,26.9066,False,62,65,,65,65,,583,676,679,679,679,0.57,0.0,23.0,52,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 19:23,80.969386,26.9066,False,64,68,,68,68,,608,704,707,708,708,0.57,0.0,22.9,51,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 19:38,80.969386,26.9066,False,65,69,,69,69,,617,715,718,718,719,0.57,0.0,22.7,52,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 19:53,80.969386,26.9066,False,66,69,,69,69,,624,723,726,726,726,0.57,0.0,22.6,53,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 20:08,80.969386,26.9066,False,66,70,,70,70,,628,728,731,731,731,0.57,0.0,22.6,53,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 20:23,80.969386,26.9066,False,68,72,,72,72,,647,750,754,754,754,0.57,0.0,22.5,53,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 20:38,80.969386,26.9066,False,69,73,,73,73,,659,764,767,767,767,0.57,0.0,22.3,54,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 20:53,80.969386,26.9066,False,71,75,,75,75,,678,786,789,790,790,0.57,0.0,22.2,54,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 21:08,80.969386,26.9066,False,70,74,,74,74,,667,773,776,776,776,0.56,0.0,22.1,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 21:23,80.969386,26.9066,False,69,73,,73,73,,658,763,766,766,766,0.57,0.0,22.0,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 21:38,80.969386,26.9066,False,70,73,,73,73,,664,769,772,773,773,0.57,0.0,22.0,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 21:53,80.969386,26.9066,False,69,73,,73,73,,660,765,769,769,769,0.58,0.0,21.8,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 22:08,80.969386,26.9066,False,72,76,,76,76,,686,795,799,799,799,0.59,0.0,21.8,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 22:23,80.969386,26.9066,False,73,76,,76,76,,692,802,805,806,806,0.58,0.0,21.7,55,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 22:38,80.969386,26.9066,False,71,75,,75,75,,681,790,793,793,793,0.58,0.0,21.5,56,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 22:53,80.969386,26.9066,False,71,75,,75,75,,682,791,794,794,794,0.58,0.0,21.5,56,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 23:08,80.969386,26.9066,False,80,84,,84,84,,762,883,887,887,888,0.59,0.0,21.5,56,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 23:23,80.969386,26.9066,False,76,80,,81,81,,731,847,851,851,851,0.59,0.0,21.3,56,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 23:38,80.969386,26.9066,False,77,81,,81,81,,738,856,859,860,860,0.57,0.0,21.3,57,0.0,15.0
81432144031,India,IITK76_Kalyanpur,03/02/2022 23:53,80.969386,26.9066,False,78,82,,82,82,,745,863,867,867,867,0.57,0.0,21.2,57,0.0,15.0
81432147004,India,IITK22_AnandNagar,03/01/2022 00:02,80.920193,26.821692,False,59,62,,63,63,,615,717,720,721,721,0.57,0.0,17.8,65,0.0,15.0
81432147004,India,IITK22_AnandNagar,03/01/2022 00:17,80.920193,26.821692,False,61,64,,64,64,,635,739,743,743,743,0.57,0.0,17.5,66,0.0,15.0
81432147004,India,IITK22_AnandNagar,03/01/2022 00:32,80.920193,26.821692,False,62,66,,66,66,,653,760,764,764,764,0.57,0.0,17.5,66,0.0,15.0
81432147004,India,IITK22_AnandNagar,03/01/2022 00:47,80.920193,26.821692,False,64,67,,68,68,,670,780,784,784,785,0.57,0.0,17.4,66,0.0,15.0
81432147004,India,IITK22_AnandNagar,03/01/2022 01:02,80.920193,26.821692,False,67,71,,71,71,,703,819,823,824,824,0.57,0.0,17.2,67,0.0,15.0
81432147004,India,IITK22_AnandNagar,03/01/2022 01:17,80.920193,26.821692,False,78,82,,82,83,,815,949,954,954,955,0.57,0.0,17.4,66,0.0,15.0
