Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),Temperature (Celsius),Relative Humidity (%),Time Delta,Entry Count
81432039074,Duke,Duke 2,"(2022, 3, 3, 4)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,29.75,35.25,35.25,35.25,35.25,0.535,13.875,43.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 5)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,29.75,35.0,35.0,35.25,35.25,0.53,13.375,45.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 6)",-78.93817,36.0036,False,4.0,4.25,,4.25,4.25,,34.25,40.5,40.5,40.5,40.5,0.5325,11.85,51.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 7)",-78.93817,36.0036,False,4.75,5.25,,5.25,5.25,,42.25,49.75,49.75,49.75,49.75,0.5375000000000001,11.2,54.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 8)",-78.93817,36.0036,False,7.0,7.5,,7.5,7.5,,59.75,70.0,70.75,70.75,70.75,0.5525,11.425,55.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 9)",-78.93817,36.0036,False,5.25,6.0,,6.0,6.0,,45.25,53.25,53.25,53.25,53.25,0.54,11.475,54.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 10)",-78.93817,36.0036,False,5.25,5.5,,5.5,5.5,,43.75,51.75,51.75,51.75,51.75,0.5475000000000001,11.45,54.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 11)",-78.93817,36.0036,False,5.0,5.0,,5.0,5.0,,40.25,47.25,47.25,47.25,47.25,0.5525,12.1,51.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 12)",-78.93817,36.0036,False,4.5,4.5,,4.5,4.5,,36.0,42.5,42.5,42.5,42.5,0.54,13.175,48.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 13)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,30.0,35.25,35.25,35.25,35.25,0.5475000000000001,15.725,44.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 14)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,23.0,27.25,27.5,27.5,27.5,0.555,18.35,40.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 15)",-78.93817,36.0036,False,2.75,3.0,,3.0,3.0,,18.75,22.0,22.0,22.0,22.0,0.5375000000000001,24.375,27.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 16)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,22.0,26.0,26.25,26.25,26.25,0.525,27.225,19.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 17)",-78.93817,36.0036,False,3.5,3.75,,3.75,3.75,,24.75,28.75,29.5,29.5,29.75,0.535,29.975,17.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 18)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,26.25,31.0,31.25,31.25,31.25,0.52,35.15,13.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 19)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,28.0,33.0,33.25,33.25,33.25,0.525,35.175,13.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 20)",-78.93817,36.0036,False,4.0,4.25,,4.25,4.25,,28.5,33.75,34.0,34.0,34.0,0.515,35.5,13.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 21)",-78.93817,36.0036,False,3.5,4.0,,4.0,4.0,,24.0,28.25,28.5,28.5,28.5,0.5225,33.325,14.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 22)",-78.93817,36.0036,False,2.25,2.25,,2.25,2.25,,17.25,20.25,20.25,20.25,20.25,0.5225,30.275,16.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 23)",-78.93817,36.0036,False,2.5,2.75,,2.75,2.75,,18.25,21.25,21.25,21.25,21.25,0.5325,26.025,21.0,15.0,4.0
